Smiles,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4,St_smi,stratify_col
FC(F)(F)c1ccc(NC(=O)c2c(C)onc2)cc1,1.0,,,,1.0,,,,0.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,2.0
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC8OC(CO)C(O)C(O)C8O)C(O)C7O)CC[C@]6(C)C5CC[C@@]43C)N2C1,,,,,,,,,0.0,CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC8OC(CO)C(O)C(O)C8O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,0.0
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.0
NCCc1ccc(O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NCCc1ccc(O)cc1,1.0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,5.0
CCCCCCCC/C=C/CCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)/C=C/CCCCCCCCCCCCC,,,,,,,,,0.0,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC,0.0
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(=O)CCCCCCC(O)CC2=CC(C)OC2=O)O1,,,,,,,,,0.0,CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(=O)CCCCCCC(O)CC2=CC(C)OC2=O)O1,0.0
CNCC/C=C1/c2ccccc2COc2ccccc21,,,,,,,1.0,,,CNCCC=C1c2ccccc2COc2ccccc21,1.0
OC([C@H](/C=C/[C@@H](C)[C@@H]1[C@]2(C)[C@H](/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)/CCC2)CC1)C)(C)C,,,,,,,,,1.0,CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,1.0
CC/C=C/CC1C(CC(=O)O)CCC1OC1OC(CO)C(O)C(O)C1O,,,,,,,,,0.0,CCC=CCC1C(CC(=O)O)CCC1OC1OC(CO)C(O)C(O)C1O,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,4.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C=O)C[C@H]21,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C=O)CC21,4.0
OCCc1ccccc1Nc1c(Cl)cccc1Cl,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,OCCc1ccccc1Nc1c(Cl)cccc1Cl,6.0
[N:1]#[C:2][c:3]1[cH:4][c:5]([cH:6][cH:7][c:8]1[O:9][CH2:10][CH:11]([CH3:12])[CH2:13][OH:14])-[c:15]2[n:16][c:17]([c:18]([s:19]2)[C:20](=[O:21])[OH:22])[CH3:23],1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Cc1nc(-c2ccc(OCC(C)CO)c(C#N)c2)sc1C(=O)O,3.0
CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,6.0
CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,5.0
O=C(c1c(C)n2[C@H](CN3CCOCC3)COc3c2c1ccc3)c1c2c(ccc1)cccc2,,,,,,,,,1.0,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1C(CN1CCOCC1)CO3,1.0
Clc1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,,,,,,,,,1.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.0
[O:1]=[C:2]([NH:3][n:4]1[c:5]2[cH:6][cH:7][c:8]([OH:9])[cH:10][c:11]2[cH:12][c:13]1[CH3:14])[c:15]3[cH:16][cH:17][c:18]([Cl:19])[c:20]([cH:21]3)[S:22](=[O:23])(=[O:24])[NH2:25],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1cc2cc(O)ccc2n1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.0
C=C1C(OC2OC(CO)C(O)C(O)C2O)CC2C(C)C(=O)OC2C2C(=C)CCC12,,,,,,,,,0.0,C=C1C(OC2OC(CO)C(O)C(O)C2O)CC2C(C)C(=O)OC2C2C(=C)CCC12,0.0
COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,3.0
OC1=NC(=N)Nc2n(C)cnc12,1.0,,,,,,,,,Cn1cnc2c(O)nc(=N)[nH]c21,1.0
Clc1cc2S(=O)(=O)N(C)c3c(C(NCCCCCCC(=O)O)c2cc1)cccc3,,,,,,,,,1.0,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1.0
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,2.0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,8.0
O=C1N(c2ccccc2)c2c(C1(Cc1ccncc1)Cc1ccncc1)cccc2,,,,,,,,,1.0,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,1.0
[O:1]=[C:2]1[NH:3][c:4]2[cH:5][c:6]([OH:7])[cH:8][c:9]([c:10]2[O:11][CH2:12]1)[CH:13]([OH:14])[CH2:15][NH:16][C:17]([CH3:18])([CH3:19])[CH2:20][c:21]3[cH:22][cH:23][c:24]([O:25][CH3:26])[cH:27][cH:28]3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,2.0
OC(=N[C@@H](CC(C)C)B(O)O)[C@@H](N=C(O)c1nccnc1)Cc1ccccc1,1.0,,,,1.0,1.0,1.0,,1.0,CC(C)CC(N=C(O)C(Cc1ccccc1)N=C(O)c1cnccn1)B(O)O,5.0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@H]2[C@@H](C)/C=C/[C@@H](C)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,1.0
ClC(Cl)=CCl,1.0,,,,,,,,1.0,ClC=C(Cl)Cl,2.0
O=C(O)C1=C/C(=C/C=N/C(Cc2ccc(O)cc2)C(=O)O)CC(C(=O)O)N1,,,,,,,,,0.0,O=C(O)C1=CC(=CC=NC(Cc2ccc(O)cc2)C(=O)O)CC(C(=O)O)N1,0.0
O=C(NC(C)C)c1ccc(CNNC)cc1,1.0,,,,,,,,,CNNCc1ccc(C(=O)NC(C)C)cc1,1.0
CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,4.0
Clc1ccc(-c2cnc3[nH]cc(C(=O)c4c(F)c(NS(=O)(=O)CCC)ccc4F)c3c2)cc1,,,,,,,,,1.0,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,1.0
N(c1ncnc2c1cc1OCCOCCOCCOc1c2)c1cc(C#C)ccc1,1.0,,,,,,,,1.0,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,2.0
C[C@@H](Cc1ccccc1)NCCC#N,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,CC(Cc1ccccc1)NCCC#N,4.0
O(CCN(C)c1ncccc1)c1ccc(CC2C(O)=NC(=O)S2)cc1,,,,,1.0,,,,1.0,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccccn1,2.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1.0
CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,1.0
Clc1cc2C(=CCCN(C)C)c3c(Sc2cc1)cccc3,,,,,,,,,1.0,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,1.0
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1.0
[O:1]=[C:2]1[N:3]([C:4](=[N:5][C:6]12[CH2:7][CH2:8][CH2:9][CH2:10]2)[CH2:11][CH2:12][CH:13]([OH:14])[CH3:15])[CH2:16][c:17]3[cH:18][cH:19][c:20]([cH:21][cH:22]3)-[c:23]4[cH:24][cH:25][cH:26][cH:27][c:28]4-[c:29]5[n:30][n:31][nH:32][n:33]5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(O)CCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.0
FC(F)(CCCC)[C@]1(O)O[C@H]2[C@@H]([C@@H](CCCCCCC(=O)O)C(=O)C2)CC1,,,,,,0.0,0.0,,,CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,0.0
Clc1cc2C3(c4ccccc4)OC(C)=CC(=O)N3CC(=O)N(C)c2cc1,,,,,,,,,1.0,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,1.0
CC1CC[C@@]2(C(=O)OC3OC(CO)C(O)C(O)C3O)CC[C@@]3(C)C(=CCC4[C@@]5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)[C@](C)(CO)C5CC[C@@]43C)C2C1C,,,,,,,,,0.0,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1C,0.0
Clc1c(CCN2CCN(c3nsc4c3cccc4)CC2)cc2c(N=C(O)C2)c1,1.0,,,,,,,,1.0,OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1,2.0
Fc1cccc(CCN2CCN(CCCc3cc4cc(-n5cnnc5)ccc4[nH]3)CC2)c1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fc1cccc(CCN2CCN(CCCc3cc4cc(-n5cnnc5)ccc4[nH]3)CC2)c1,2.0
O=C(O)c1ccc(C(=C)c2c(C)cc3C(C)(C)CCC(C)(C)c3c2)cc1,,,,,1.0,,,,1.0,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,2.0
Brc1ccc(C(CCN(C)C)c2ncccc2)cc1,,,,,1.0,1.0,1.0,,1.0,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,4.0
O=C(CO)[C@@]1(O)[C@@H](C)C[C@@H]2[C@]1(C)CC(=O)[C@@H]1[C@]3(C)C(=CC(=O)C=C3)CC[C@@H]21,,,,,0.0,,,,1.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO,1.0
FC(F)(F)c1cc(C(F)(F)F)cc(C(C(=O)N(C)c2c(-c3c(C)cccc3)cc(N3CCN(C)CC3)nc2)(C)C)c1,,,,,1.0,,,,1.0,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2.0
CC(C)/N=C(N)/N=C(\N)Nc1ccc(Cl)c(Cl)c1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CC(C)N=C(N)N=C(N)Nc1ccc(Cl)c(Cl)c1,1.0
[O:1]=[C:2]([NH:3][c:4]1[c:5]([Cl:6])[cH:7][cH:8][cH:9][c:10]1[CH3:11])[c:12]2[s:13][c:14]([n:15][cH:16]2)[NH:17][c:18]3[n:19][c:20]([n:21][c:22]([cH:23]3)[N:24]4[CH2:25][CH2:26][N:27]([CH2:28][CH2:29][OH:30])[CH2:31][CH2:32]4)[CH3:33],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1.0
CCCC(CCC)C(=O)O,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,CCCC(CCC)C(=O)O,4.0
[n:1]1[c:2]([O:3][CH2:4][CH2:5][CH2:6][N:7]([CH3:8])[CH3:9])[c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]2[n:16]1[CH2:17][c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,1.0
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,2.0
CC1=C(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC(=O)C5CC(OC6OC(COC7OCC(O)C(O)C7O)C(OC7OCC(O)C(O)C7O)C(O)C6O)CC[C@@]5(C)C4CC[C@@]3(C)C12,,,,,,,,,0.0,CC1=C(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC(=O)C5CC(OC6OC(COC7OCC(O)C(O)C7O)C(OC7OCC(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C12,0.0
C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC=CCC(C)C(=O)C1C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1.0
CCCCCCCC1OC1CC#CC#CC(=O)CCO,,,,,,,,,0.0,CCCCCCCC1OC1CC#CC#CC(=O)CCO,0.0
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,2.0
C[C@]12CCC(=O)C=C1CC[C@H]1[C@H]2[C@@H](O)C[C@@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1.0
S(C[C@H]1CN(CCC)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1)C,,,,,,,,,1.0,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,1.0
Ic1c(Oc2cc(I)c(O)cc2)c(I)cc(C[C@H](N)C(=O)O)c1,,,,,,,,,1.0,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,1.0
CCCCOc1ccc2ccc(=O)oc2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCCOc1ccc2ccc(=O)oc2c1,1.0
[O:1]=[C:2]([O:3][C:4]1([C:5](=[O:6])[CH3:7])[CH2:8][CH2:9][CH:10]2[CH:11]3[CH2:12][CH:13]([C:14]4=[CH:15][C:16](=[O:17])[CH2:18][CH2:19][C:20]4([CH3:21])[CH:22]3[CH2:23][CH2:24][C:25]12[CH3:26])[CH3:27])[CH3:28],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,1.0
O=NN1CCOCC1,,1.0,1.0,,,,,1.0,,O=NN1CCOCC1,3.0
CN[C@H](C)Cc1ccc2c(c1)OCO2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CNC(C)Cc1ccc2c(c1)OCO2,3.0
CCCCCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,CCCCCC,2.0
O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@](O)([C@H](N(CC=C)CC3)C4)CC1,,,,,,,,,1.0,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,1.0
NS(=O)(=O)Cc1noc2ccccc12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NS(=O)(=O)Cc1noc2ccccc12,2.0
Cc1cc2c3ccccc3ccc2c2ccccc12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Cc1cc2c3ccccc3ccc2c2ccccc12,4.0
O=[N+]([O-])c1cc(C2C(C(OC(CN(CCC(c3ccccc3)c3ccccc3)C)(C)C)=O)=C(C)NC(C)=C2C(=O)OC)ccc1,,,,,,,,,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,1.0
[OH:1][C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[C:15]34[CH2:16][CH2:17][N+:18]([CH2:19][CH2:20][O:21][CH2:22][c:23]5[cH:24][cH:25][cH:26][cH:27][cH:28]5)([CH2:29][CH2:30]3)[CH2:31][CH2:32]4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,1.0
ClCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(Cl)[C@]3(C)C(=CC(=O)C=C3)CC[C@@H]21,,,,,,,,,1.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl,1.0
O=C(N(C(O)=NCC)CCCN(C)C)[C@H]1CN(CC=C)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1,,,,,,,,,1.0,C=CCN1CC(C(=O)N(CCCN(C)C)C(O)=NCC)CC2c3cccc4[nH]cc(c34)CC21,1.0
C=C1C[C@@]23CCC4[C@](C)(CCC[C@@]4(C)C(=O)O)C2CC[C@]1(O)C3,,,,,,,,,0.0,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,0.0
Clc1c(OC)cc(OC)c2C(=O)[C@@]3([C@H](C)CC(=O)C=C3OC)Oc12,1.0,,,,,,,,,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1.0
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,2.0
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(O)=Nc2c(/C=N/N3CCN(C)CC3)c(O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C,1.0,,,,,1.0,1.0,,1.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,4.0
[Cl:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)[CH:8]=[C:9]2[c:10]3[cH:11][c:12]([Cl:13])[cH:14][cH:15][c:16]3-[c:17]4[c:18]2[cH:19][c:20]([Cl:21])[cH:22][c:23]4[CH:24]([OH:25])[CH2:26][N:27]([CH2:28][CH2:29][CH2:30][CH3:31])[CH2:32][CH2:33][CH2:34][CH3:35],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,1.0
O=C(N)c1c(/N=N/N(C)C)[nH]cn1,1.0,,,,,,,,,CN(C)N=Nc1[nH]cnc1C(N)=O,1.0
c1ccc2[nH]ccc2c1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,c1ccc2[nH]ccc2c1,3.0
CC1CC[C@]2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC(O)C(O)[C@@](C)(CO)C5C(O)C[C@]43C)C2C1C,,,,,,,,,0.0,CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,0.0
C=CC/C=C/C/C=C/CCCCCCCC(=O)[C@@]1(O)OC(=O)C=C1OC,,,,,,,,,0.0,C=CCC=CCC=CCCCCCCCC(=O)C1(O)OC(=O)C=C1OC,0.0
CCCCC/C=C/C(=O)OCC1OC(OC2C(OC3CC[C@@]4(C)C(CC[C@]5(C)C4CC(O)C4C([C@](C)(CCC=C(C)C)OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)CC[C@]45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,,,,,,,,,0.0,CCCCCC=CC(=O)OCC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC(O)C4C(C(C)(CCC=C(C)C)OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,2.0
P(=O)(OCC)(OCC)Oc1ccc([N+](=O)[O-])cc1,1.0,,,,,,,,1.0,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,2.0
CN(C)CC/C=C1/c2ccccc2COc2ccccc21,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,CN(C)CCC=C1c2ccccc2COc2ccccc21,5.0
O=C1N(C)c2ncn(C)c2C(O)=N1,1.0,,,,,,,,,Cn1cnc2c1c(O)nc(=O)n2C,1.0
COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,6.0
O(CC1(C)CCCCC1)c1ccc(CC2C(O)=NC(=O)S2)cc1,,,,,,,,,1.0,CC1(COc2ccc(CC3SC(=O)N=C3O)cc2)CCCCC1,1.0
CCCOc1ccc(S(=O)(=O)NCC[C@@H]2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,1.0
O=C(NC1(C(C)C)C(=O)N2C(O)(O1)C1N(C(=O)C2C(CC)(C)C)CCC1)C1CN(C)C2C(c3c4c([nH]cc4C2)ccc3)C1,,,,,,,,,1.0,CCC(C)(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,1.0
[CH:1]1([CH2:2][CH2:3]1)[C:30]([NH:29][c:11]2[n:10][n:9][c:8]([C:6]([NH:5][CH3:4])=[O:7])[c:13]([cH:12]2)[NH:14][c:15]3[cH:16][cH:17][cH:18][c:19](-[c:20]4[n:21][cH:22][n:23]([n:24]4)[CH3:25])[c:26]3[O:27][CH3:28])=[O:31],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.0
O=C1N([C@H]2C3CCN(C2)CC3)C[C@@H]2c3c1cccc3CCC2,1.0,,,,,,,,1.0,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,2.0
